X,Y,OID_,Name,FolderPath,SymbolID,AltMode,Base,Snippet,PopupInfo,HasLabel,LabelID
-80.534,28.4,"0","41113",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 41113 - Cape Canaveral Nearshore, FL (143)","<b>SCRIPPS</b><br /><b>Location:</b> 28.4N 80.534W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Significant Wave Height:</b> 2.6 ft<br />
<b>Dominant Wave period:</b> 10 sec<br />
<b>Mean Wave Direction:</b> ESE (108Â°)<br />
<b>Water Temperature:</b> 68.4","-1","0"
-80.217,27.55,"0","41114",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 41114 - Fort Pierce, FL (134)",<b>SCRIPPS</b><br /><br /><b>No recent data</b><br />,"-1","0"
-67.28,18.376,"0","41115",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 41115 - Rincon, Puerto Rico (181)","<b>Caribbean Integrated Coastal Ocean Observing System (CarICoos)</b><br /><b>Location:</b> 18.376N 67.28W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Significant Wave Height:</b> 3.9 ft<br />
<b>Dominant Wave period:</b> 10 sec<br />
<b>Mean Wave Direction","-1","0"
-81.08,30.0,"0","41117",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 41117 - St. Augustine, FL (194)","<b>U.S. Army Corps of Engineers</b><br /><b>Location:</b> 30N 81.08W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Significant Wave Height:</b> 2.6 ft<br />
<b>Dominant Wave period:</b> 10 sec<br />
<b>Mean Wave Direction:</b> E (97Â°)<br />
<b>Water Temperat","-1","0"
-78.483,33.842,"0","41119",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 41119 - Sunset Beach, NC - (245)","<b>CORMP</b><br /><b>Location:</b> 33.842N 78.483W
<br /><b>03/12/2020 1350 UTC</b><br /><b>Significant Wave Height:</b> 2.6 ft<br />
<b>Dominant Wave period:</b> 10 sec<br />
<b>Mean Wave Direction:</b> SSE (155Â°)<br />
<b>Water Temperature:</b> 57.6","-1","0"
-76.946,34.213,"0","41159",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 41159 - Onslow Bay Outer, NC (217)","<b>CORMP</b><br /><b>Location:</b> 34.213N 76.946W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Significant Wave Height:</b> 3.9 ft<br />
<b>Dominant Wave period:</b> 10 sec<br />
<b>Mean Wave Direction:</b> SSE (153Â°)<br />
<b>Water Temperature:</b> 68.4","-1","0"
-50.945,14.743,"0",41NT0,Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"1","-1",0.00000000000,Station 41NT0 - NTAS - Northwest Tropical Atlantic,"<b>Woods Hole Oceanographic Institution</b><br /><b>Location:</b> 14.743N 50.945W
<br /><b>03/12/2020 1330 UTC</b><br /><b>Winds:</b> E (80Â°) at 11.7 kts<br />
<b>Atmospheric Pressure:</b> 29.99 in <br />
<b>Air Temperature:</b> 77.4 Â°F<br />
<b>Dew Po","-1","0"
-82.924,27.173,"0","42013",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42013 - C10 - WFS Central Buoy, 25m Isobath","<b>COMPS (University of South Florida)</b><br /><b>Location:</b> 27.173N 82.924W
<br /><b>03/12/2020 1330 UTC</b><br /><b>Winds:</b> NNW (330Â°) at 7.8 kts gusting to 9.7<br />
<b>Atmospheric Pressure:</b> 30.10 in <br />
<b>Air Temperature:</b> 67.3 Â°F","-1","0"
-83.741,27.505,"0","42022",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42022 - C12 - WFS Central Buoy, 50m Isobath","<b>COMPS (University of South Florida)</b><br /><b>Location:</b> 27.505N 83.741W
<br /><b>03/12/2020 1330 UTC</b><br /><b>Winds:</b> E (80Â°) at 5.8 kts gusting to 7.8<br />
<b>Atmospheric Pressure:</b> 30.10 in <br />
<b>Air Temperature:</b> 78.4 Â°F<br","-1","0"
-83.086,26.01,"0","42023",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42023 - C13 - WFS South Buoy, 50m Isobath","<b>COMPS (University of South Florida)</b><br /><b>Location:</b> 26.01N 83.086W
<br /><b>03/12/2020 1330 UTC</b><br /><b>Winds:</b> NE (50Â°) at 7.8 kts gusting to 9.7<br />
<b>Atmospheric Pressure:</b> 30.09 in <br />
<b>Air Temperature:</b> 70.5 Â°F<br","-1","0"
-83.475,25.171,"0","42026",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42026 - Loop Current Pressure Point Buoy, 70m Isobath","<b>COMPS (University of South Florida)</b><br /><b>Location:</b> 25.171N 83.475W
<br /><b>03/12/2020 1330 UTC</b><br /><b>Winds:</b> NE (50Â°) at 11.7 kts gusting to 13.6<br />
<b>Atmospheric Pressure:</b> 30.09 in <br />
<b>Air Temperature:</b> 72.1 Â°F","-1","0"
-88.212,30.09,"0","42031",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42031 - West End CP, AL",<b>Dauphin Island Sea Lab</b><br /><br /><b>No recent data</b><br />,"-1","0"
-94.899,28.982,"0","42043",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 42043 - TGLO TABS Buoy B,<b>TABS</b><br /><br /><b>No recent data</b><br />,"-1","0"
-97.051,26.191,"0","42044",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 42044 - TGLO TABS Buoy J,<b>TABS</b><br /><br /><b>No recent data</b><br />,"-1","0"
-96.5,26.217,"0","42045",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 42045 - TGLO TABS Buoy K,<b>TABS</b><br /><br /><b>No recent data</b><br />,"-1","0"
-93.597,27.897,"0","42047",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 42047 - GERG Flower Gardens Buoy V,<b>TABS</b><br /><br /><b>No recent data</b><br />,"-1","0"
-96.843,27.939,"0","42048",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 42048 - TABS D,<b>TABS</b><br /><br /><b>No recent data</b><br />,"-1","0"
-96.006,28.351,"0","42049",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 42049 - TABS W,<b>TABS</b><br /><br /><b>No recent data</b><br />,"-1","0"
-94.242,28.842,"0","42050",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 42050 - TABS F,<b>TABS</b><br /><br /><b>No recent data</b><br />,"-1","0"
-93.642,29.635,"0","42051",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 42051 - TABS R,<b>TABS</b><br /><br /><b>No recent data</b><br />,"-1","0"
-88.583,30.05,"0","42067",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 42067 - USM-R1,"<b>USM</b><br /><b>Location:</b> 30.05N 88.583W
<br /><b>03/12/2020 1400 UTC</b><br /><b>Significant Wave Height:</b> 1.3 ft<br />
<b>Dominant Wave period:</b> 5 sec<br />
<b>Atmospheric Pressure:</b> 30.05 in  and rising<br />
<b>Air Temperature:</b> 64","-1","0"
-81.242,24.535,"0","42079",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42079 - Bahia Honda Key, FL (242)",<b>U.S. Army Corps of Engineers</b><br /><br /><b>No recent data</b><br />,"-1","0"
-66.532,17.869,"0","42085",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42085 - Southeast of Ponce, PR","<b>Caribbean Integrated Coastal Ocean Observing System (CarICoos)</b><br /><b>Location:</b> 17.869N 66.532W
<br /><b>03/12/2020 1400 UTC</b><br /><b>Winds:</b> E (90Â°) at 13.6 kts gusting to 15.6<br />
<b>Significant Wave Height:</b> 3.3 ft<br />
<b>Dom","-1","0"
-60.848,11.185,"0","42087",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42087 - Buccoo Reef, Buccoo Marine Park, TT",<b>Integrated Coral Observing Network (ICON)</b><br /><br /><b>No recent data</b><br />,"-1","0"
-60.521,11.301,"0","42088",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42088 - Angel Reef, TT",<b>Integrated Coral Observing Network (ICON)</b><br /><br /><b>No recent data</b><br />,"-1","0"
-80.061,19.699,"0","42089",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42089 - Little Cayman Research Center, CYM",<b>Integrated Coral Observing Network (ICON)</b><br /><br /><b>No recent data</b><br />,"-1","0"
-69.58,18.432,"0","42090",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42090 - Catuan Wreck, Boca Chica, DR",<b>Integrated Coral Observing Network (ICON)</b><br /><br /><b>No recent data</b><br />,"-1","0"
-89.832,29.017,"0","42093",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42093 - Grand Isle Outer, LA (247)","<b>U.S. Army Corps of Engineers</b><br /><b>Location:</b> 29.017N 89.832W
<br /><b>03/12/2020 1300 UTC</b><br /><b>Significant Wave Height:</b> 1.6 ft<br />
<b>Dominant Wave period:</b> 8 sec<br />
<b>Mean Wave Direction:</b> SSE (162Â°)<br />
<b>Water T","-1","0"
-81.967,24.407,"0","42095",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42095 - Satan Shoal, FL (244)","<b>U.S. Army Corps of Engineers</b><br /><b>Location:</b> 24.407N 81.967W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Significant Wave Height:</b> 2.3 ft<br />
<b>Dominant Wave period:</b> 6 sec<br />
<b>Mean Wave Direction:</b> ESE (103Â°)<br />
<b>Water T","-1","0"
-83.65,25.7,"0","42097",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42097 - Pulley Ridge, FL (226)","<b>U.S. Army Corps of Engineers</b><br /><b>Location:</b> 25.7N 83.65W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Significant Wave Height:</b> 2.0 ft<br />
<b>Dominant Wave period:</b> 4 sec<br />
<b>Mean Wave Direction:</b> ENE (59Â°)<br />
<b>Water Tempe","-1","0"
-82.931,27.59,"0","42098",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42098 - Egmont Channel Entrance, FL (214)","<b>Greater Tampa Bay Marine Advisory Council-PORTS</b><br /><b>Location:</b> 27.59N 82.931W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Significant Wave Height:</b> 0.7 ft<br />
<b>Water Temperature:</b> 67.1 Â°F<br />
","-1","0"
-84.275,27.345,"0","42099",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 42099 - Offshore St. Petersburg, FL (144)","<b>SCRIPPS</b><br /><b>Location:</b> 27.345N 84.275W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Significant Wave Height:</b> 1.0 ft<br />
<b>Dominant Wave period:</b> 6 sec<br />
<b>Mean Wave Direction:</b> SSW (193Â°)<br />
<b>Water Temperature:</b> 72.3","-1","0"
-73.728,40.883,"0","44022",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 44022 - Execution Rocks,"<b>MYSOUND</b><br /><b>Location:</b> 40.883N 73.728W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Winds:</b> ENE (60Â°) at 11.7 kts gusting to 15.6<br />
<b>Air Temperature:</b> 40.8 Â°F<br />
<b>Dew Point:</b> 40.8 Â°F<br />
<b>Water Temperature:</b> 32.0","-1","0"
-65.912,42.327,"0","44024",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 44024 - Buoy N01 - Northeast Channel,<b>Northeastern Regional Association of Coastal Ocean Observing Systems</b><br /><br /><b>No recent data</b><br />,"-1","0"
-70.566,42.523,"0","44029",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 44029 - Buoy A01 - Massachusetts Bay,"<b>Northeastern Regional Association of Coastal Ocean Observing Systems</b><br /><b>Location:</b> 42.523N 70.566W
<br /><b>03/12/2020 1404 UTC</b><br /><b>Winds:</b> E (100Â°) at 13.6 kts gusting to 17.5<br />
<b>Significant Wave Height:</b> 3.3 ft<br />","-1","0"
-70.426,43.179,"0","44030",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 44030 - Buoy B01 - Western Maine Shelf,"<b>Northeastern Regional Association of Coastal Ocean Observing Systems</b><br /><b>Location:</b> 43.179N 70.426W
<br /><b>03/12/2020 1404 UTC</b><br /><b>Winds:</b> NE (50Â°) at 13.6 kts gusting to 15.6<br />
<b>Significant Wave Height:</b> 3.6 ft<br />","-1","0"
-69.355,43.715,"0","44032",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 44032 - Buoy E01 - Central Maine Shelf,"<b>Northeastern Regional Association of Coastal Ocean Observing Systems</b><br /><b>Location:</b> 43.715N 69.355W
<br /><b>03/12/2020 1404 UTC</b><br /><b>Winds:</b> NE (40Â°) at 11.7 kts gusting to 13.6<br />
<b>Significant Wave Height:</b> 3.9 ft<br />","-1","0"
-68.996,44.055,"0","44033",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 44033 - Buoy F01 - Penobscot Bay,"<b>Northeastern Regional Association of Coastal Ocean Observing Systems</b><br /><b>Location:</b> 44.055N 68.996W
<br /><b>03/12/2020 1404 UTC</b><br /><b>Winds:</b> NNE (20Â°) at 11.7 kts gusting to 15.6<br />
<b>Significant Wave Height:</b> 2.3 ft<br /","-1","0"
-68.112,44.103,"0","44034",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 44034 - Buoy I01 - Eastern Maine Shelf,"<b>Northeastern Regional Association of Coastal Ocean Observing Systems</b><br /><b>Location:</b> 44.103N 68.112W
<br /><b>03/12/2020 1404 UTC</b><br /><b>Winds:</b> 9.7 kts gusting to 13.6<br />
<b>Air Temperature:</b> 31.3 Â°F<br />
<b>Water Temperatur","-1","0"
-67.876,43.497,"0","44037",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 44037 - Buoy M01 - Jordan Basin,"<b>Northeastern Regional Association of Coastal Ocean Observing Systems</b><br /><b>Location:</b> 43.497N 67.876W
<br /><b>03/12/2020 1404 UTC</b><br /><b>Winds:</b> NE (40Â°) at 11.7 kts gusting to 13.6<br />
<b>Significant Wave Height:</b> 4.6 ft<br />","-1","0"
-72.655,41.138,"0","44039",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 44039 - Central Long Island Sound,<b>MYSOUND</b><br /><br /><b>No recent data</b><br />,"-1","0"
-73.58,40.956,"0","44040",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 44040 - Western Long Island Sound,"<b>MYSOUND</b><br /><b>Location:</b> 40.956N 73.58W
<br /><b>03/12/2020 1420 UTC</b><br /><b>Winds:</b> E (100Â°) at 9.7 kts gusting to 13.6<br />
<b>Significant Wave Height:</b> 1.3 ft<br />
<b>Dominant Wave period:</b> 3 sec<br />
<b>Air Temperature:</","-1","0"
-76.785,37.212,"0","44041",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44041 - Jamestown, VA",<b>Chesapeake Bay Interpretive Buoy System (CBIBS)</b><br /><br /><b>No recent data</b><br />,"-1","0"
-76.335,38.033,"0","44042",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44042 - Potomac, MD","<b>Chesapeake Bay Interpretive Buoy System (CBIBS)</b><br /><b>Location:</b> 38.033N 76.335W
<br /><b>03/12/2020 1436 UTC</b><br /><b>Winds:</b> N (10Â°) at 9.7 kts gusting to 13.6<br />
<b>Atmospheric Pressure:</b> 30.11 in <br />
<b>Air Temperature:</b","-1","0"
-76.391,39.152,"0","44043",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44043 - Patapsco, MD",<b>Chesapeake Bay Interpretive Buoy System (CBIBS)</b><br /><br /><b>No recent data</b><br />,"-1","0"
-75.715,36.199,"0","44056",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44056 - Duck FRF, NC","<b>U.S. Army Corps of Engineers</b><br /><b>Location:</b> 36.199N 75.715W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Significant Wave Height:</b> 2.3 ft<br />
<b>Dominant Wave period:</b> 7 sec<br />
<b>Mean Wave Direction:</b> SE (125Â°)<br />
<b>Water Te","-1","0"
-76.074,39.54,"0","44057",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44057 - Susquehanna, MD",<b>Chesapeake Bay Interpretive Buoy System (CBIBS)</b><br /><br /><b>No recent data</b><br />,"-1","0"
-76.257,37.567,"0","44058",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44058 - Stingray Point, VA","<b>Chesapeake Bay Interpretive Buoy System (CBIBS)</b><br /><b>Location:</b> 37.567N 76.257W
<br /><b>03/12/2020 1424 UTC</b><br /><b>Winds:</b> WSW (250Â°) at 9.7 kts gusting to 11.7<br />
<b>Atmospheric Pressure:</b> 30.20 in <br />
<b>Water Temperatur","-1","0"
-77.036,38.788,"0","44061",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44061 - Upper Potomac, MD",<b>Chesapeake Bay Interpretive Buoy System (CBIBS)</b><br /><br /><b>No recent data</b><br />,"-1","0"
-76.415,38.556,"0","44062",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44062 - Gooses Reef, MD","<b>Chesapeake Bay Interpretive Buoy System (CBIBS)</b><br /><b>Location:</b> 38.556N 76.415W
<br /><b>03/12/2020 1412 UTC</b><br /><b>Winds:</b> NE (40Â°) at 3.9 kts gusting to 5.8<br />
<b>Atmospheric Pressure:</b> 29.57 in <br />
<b>Air Temperature:</b","-1","0"
-76.446,38.964,"0","44063",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44063 - Annapolis, MD",<b>Chesapeake Bay Interpretive Buoy System (CBIBS)</b><br /><br /><b>No recent data</b><br />,"-1","0"
-76.087,36.998,"0","44064",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44064 - First Landing, VA","<b>Chesapeake Bay Interpretive Buoy System (CBIBS)</b><br /><b>Location:</b> 36.998N 76.087W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Winds:</b> N (10Â°) at 3.9 kts gusting to 3.9<br />
<b>Atmospheric Pressure:</b> 30.06 in <br />
","-1","0"
-73.087,40.699,"0","44069",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 44069 - Great South Bay,<b>Stony Brook University</b><br /><br /><b>No recent data</b><br />,"-1","0"
-76.266,37.201,"0","44072",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44072 - York Spit, VA","<b>Chesapeake Bay Interpretive Buoy System (CBIBS)</b><br /><b>Location:</b> 37.201N 76.266W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Winds:</b> E (90Â°) at 9.7 kts gusting to 11.7<br />
<b>Air Temperature:</b> 49.1 Â°F<br />
","-1","0"
-70.54,43.02,"0","44073",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,Station 44073 - CO2 Gulf of Maine Buoy,"<b>University of New Hampshire</b><br /><b>Location:</b> 43.02N 70.54W
<br /><b>03/12/2020 1304 UTC</b><br /><b>Winds:</b> NE (50Â°) at 11.7 kts gusting to 13.6<br />
<b>Air Temperature:</b> 39.0 Â°F<br />
<b>Water Temperature:</b> 41.4 Â°F<br />
","-1","0"
-75.421,36.001,"0","44086",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44086 - Nags Head, NC (243)",<b>UNC Coastal Studies Institute</b><br /><br /><b>No recent data</b><br />,"-1","0"
-76.151,37.026,"0","44087",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44087 - Thimble Shoal, VA (240)",<b>U.S. Navy</b><br /><br /><b>No recent data</b><br />,"-1","0"
-75.334,37.757,"0","44089",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44089 - Wallops Island, VA (224)",<b>U.S. Army Corps of Engineers</b><br /><br /><b>No recent data</b><br />,"-1","0"
-70.329,41.84,"0","44090",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44090 - Cape Cod Bay, MA (221)","<b>Woods Hole Group/NERACOOS</b><br /><b>Location:</b> 41.84N 70.329W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Significant Wave Height:</b> 0.3 ft<br />
<b>Water Temperature:</b> 41.2 Â°F<br />
","-1","0"
-73.769,39.778,"0","44091",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44091 - Barnegat, NJ (209)","<b>U.S. Army Corps of Engineers</b><br /><b>Location:</b> 39.778N 73.769W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Significant Wave Height:</b> 2.3 ft<br />
<b>Dominant Wave period:</b> 7 sec<br />
<b>Mean Wave Direction:</b> SSE (167Â°)<br />
<b>Water T","-1","0"
-75.33,35.75,"0","44095",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44095 - Oregon Inlet, NC (192)",<b>UNC Coastal Studies Institute</b><br /><br /><b>No recent data</b><br />,"-1","0"
-71.127,40.969,"0","44097",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44097 - Block Island, RI  (154)","<b>SCRIPPS</b><br /><b>Location:</b> 40.969N 71.127W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Significant Wave Height:</b> 3.3 ft<br />
<b>Dominant Wave period:</b> 8 sec<br />
<b>Mean Wave Direction:</b> S (191Â°)<br />
<b>Water Temperature:</b> 44.1 Â°","-1","0"
-70.168,42.798,"0","44098",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44098 - Jeffrey's Ledge, NH (160)","<b>University of New Hampshire</b><br /><b>Location:</b> 42.798N 70.168W
<br /><b>03/12/2020 1438 UTC</b><br /><b>Significant Wave Height:</b> 3.0 ft<br />
<b>Dominant Wave period:</b> 4 sec<br />
<b>Mean Wave Direction:</b> NE (34Â°)<br />
<b>Water Temp","-1","0"
-75.72,36.914,"0","44099",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44099 - Cape Henry, VA (147)","<b>SCRIPPS</b><br /><b>Location:</b> 36.914N 75.72W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Significant Wave Height:</b> 3.0 ft<br />
<b>Dominant Wave period:</b> 7 sec<br />
<b>Mean Wave Direction:</b> SE (138Â°)<br />
<b>Water Temperature:</b> 48.6 Â°","-1","0"
-75.594,36.26,"0","44100",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 44100 - Duck FRF 26m, NC (430)","<b>SCRIPPS</b><br /><b>Location:</b> 36.26N 75.594W
<br /><b>03/12/2020 1430 UTC</b><br /><b>Significant Wave Height:</b> 2.6 ft<br />
<b>Dominant Wave period:</b> 8 sec<br />
<b>Mean Wave Direction:</b> SE (127Â°)<br />
<b>Water Temperature:</b> 51.3 Â°","-1","0"
-87.85,43.1,"0","45013",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 45013 - ATW20 - Atwater Park, WI",<b>University of Wisconsin-Milwaukee</b><br /><br /><b>No recent data</b><br />,"-1","0"
-87.763,44.802,"0","45014",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 45014 - GB17 - South Green Bay, WI",<b>University of Wisconsin-Milwaukee</b><br /><br /><b>No recent data</b><br />,"-1","0"
-85.604,44.789,"0","45020",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 45020 - Grand Traverse Bay South Buoy, MI",<b>Northwestern Michigan College</b><br /><br /><b>No recent data</b><br />,"-1","0"
-85.086,45.405,"0","45022",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 45022 - Little Traverse Bay Buoy, MI",<b>University of Michigan CILER</b><br /><br /><b>No recent data</b><br />,"-1","0"
-88.607,47.27,"0","45023",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 45023 - North Entry Buoy, North Keweenaw Peninsula, MI",<b>Michigan Technological University</b><br /><br /><b>No recent data</b><br />,"-1","0"
-86.553,43.972,"0","45024",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 45024 - Ludington Buoy, MI",<b>University of Michigan CILER</b><br /><br /><b>No recent data</b><br />,"-1","0"
-88.398,46.969,"0","45025",Marine Obs via NDBC/Marine Obs by Program/Marine Obs by Program/IOOS Partners,"0","-1",0.00000000000,"Station 45025 - South Entry Buoy, South Keweenaw Peninsula, MI",<b>Michigan Technological University</b><br /><br /><b>No recent data</b><br />,"-1","0"
